DateJour,AR_Ref,TotalSortie,TotalEntree,ValeurSortie,ValeurEntree,StockFinal,jour_semaine,mois,trimestre
2026-06-06,PH0055,0.0,0.0,0.0,0.0,0.0,5,6,2
2026-06-07,PH0055,0.0,0.0,0.0,0.0,0.0,6,6,2
2026-06-08,PH0055,0.0,0.0,0.0,0.0,0.0,0,6,2
2026-06-09,PH0055,0.0,0.0,0.0,0.0,0.0,1,6,2
2026-06-10,PH0055,0.0,0.0,0.0,0.0,0.0,2,6,2
2024-01-01,PH0056,0.0,747.0,0.0,309306.7044,747.0,0,1,1
2024-01-02,PH0056,15.2508,0.0,6890.6561,0.0,731.7492,1,1,1
2024-01-03,PH0056,0.0,0.0,0.0,0.0,731.7492,2,1,1
2024-01-04,PH0056,0.0,0.0,0.0,0.0,731.7492,3,1,1
2024-01-05,PH0056,4.027,0.0,1655.9568,0.0,727.7222,4,1,1
2024-01-06,PH0056,0.0,0.0,0.0,0.0,727.7222,5,1,1
2024-01-07,PH0056,0.0,0.0,0.0,0.0,727.7222,6,1,1
2024-01-08,PH0056,0.0,0.0,0.0,0.0,727.7222,0,1,1
2024-01-09,PH0056,15.6664,0.0,7162.0671,0.0,712.0558,1,1,1
2024-01-10,PH0056,17.2063,0.0,6957.068,0.0,694.8495,2,1,1
2024-01-11,PH0056,16.4896,0.0,6790.8312,0.0,678.3599,3,1,1
2024-01-12,PH0056,2.2581,0.0,1042.4887,0.0,676.1018,4,1,1
2024-01-13,PH0056,6.7071,0.0,2978.717,0.0,669.3947,5,1,1
2024-01-14,PH0056,0.0,0.0,0.0,0.0,669.3947,6,1,1
2024-01-15,PH0056,0.0,0.0,0.0,0.0,669.3947,0,1,1
2024-01-16,PH0056,7.1399,0.0,3082.5833,0.0,662.2548,1,1,1
2024-01-17,PH0056,0.0,0.0,0.0,0.0,662.2548,2,1,1
2024-01-18,PH0056,18.1054,0.0,7751.6985,0.0,644.1494,3,1,1
2024-01-19,PH0056,25.166,0.0,11035.8346,0.0,618.9834,4,1,1
2024-01-20,PH0056,4.0665,0.0,1790.8606,0.0,614.9169,5,1,1
2024-01-21,PH0056,0.0,0.0,0.0,0.0,614.9169,6,1,1
2024-01-22,PH0056,8.1176,0.0,3462.4178,0.0,606.7993,0,1,1
2024-01-23,PH0056,0.0,0.0,0.0,0.0,606.7993,1,1,1
2024-01-24,PH0056,0.0,0.0,0.0,0.0,606.7993,2,1,1
2024-01-25,PH0056,7.814,0.0,3472.3744,0.0,598.9853,3,1,1
2024-01-26,PH0056,1.3572,0.0,552.5606,0.0,597.6281,4,1,1
2024-01-27,PH0056,8.7473,0.0,3655.7241,0.0,588.8808,5,1,1
2024-01-28,PH0056,0.0,0.0,0.0,0.0,588.8808,6,1,1
2024-01-29,PH0056,21.4858,0.0,9195.5485,0.0,567.395,0,1,1
2024-01-30,PH0056,0.0,0.0,0.0,0.0,567.395,1,1,1
2024-01-31,PH0056,11.1291,0.0,4855.8422,0.0,556.2659,2,1,1
2024-02-01,PH0056,20.0908,0.0,8641.3082,0.0,536.1751,3,2,1
2024-02-02,PH0056,0.0,0.0,0.0,0.0,536.1751,4,2,1
2024-02-03,PH0056,0.0,0.0,0.0,0.0,536.1751,5,2,1
2024-02-04,PH0056,0.0,0.0,0.0,0.0,536.1751,6,2,1
2024-02-05,PH0056,2.9765,0.0,1328.2956,0.0,533.1986,0,2,1
2024-02-06,PH0056,3.552,0.0,1433.2029,0.0,529.6466,1,2,1
2024-02-07,PH0056,12.257,0.0,5661.0119,0.0,517.3896,2,2,1
2024-02-08,PH0056,9.1674,0.0,3907.3604,0.0,508.2222,3,2,1
2024-02-09,PH0056,23.27,0.0,10341.0042,0.0,484.9522,4,2,1
2024-02-10,PH0056,9.2373,0.0,3884.6754,0.0,475.7149,5,2,1
2024-02-11,PH0056,0.0,0.0,0.0,0.0,475.7149,6,2,1
2024-02-12,PH0056,0.0,0.0,0.0,0.0,475.7149,0,2,1
2024-02-13,PH0056,1.6573,0.0,707.247,0.0,474.0576,1,2,1
2024-02-14,PH0056,0.0,0.0,0.0,0.0,474.0576,2,2,1
2024-02-15,PH0056,0.0,0.0,0.0,0.0,474.0576,3,2,1
2024-02-16,PH0056,12.5467,0.0,5520.405,0.0,461.5109,4,2,1
2024-02-17,PH0056,24.5158,0.0,10949.0505,0.0,436.9951,5,2,1
2024-02-18,PH0056,17.2904,0.0,7653.9708,0.0,419.7047,6,2,1
2024-02-19,PH0056,0.0,0.0,0.0,0.0,419.7047,0,2,1
2024-02-20,PH0056,1.1233,0.0,498.4934,0.0,418.5814,1,2,1
2024-02-21,PH0056,0.0,0.0,0.0,0.0,418.5814,2,2,1
2024-02-22,PH0056,14.8295,0.0,6627.4978,0.0,403.7519,3,2,1
2024-02-23,PH0056,0.0,0.0,0.0,0.0,403.7519,4,2,1
2024-02-24,PH0056,5.1273,0.0,2199.1923,0.0,398.6246,5,2,1
2024-02-25,PH0056,0.0,0.0,0.0,0.0,398.6246,6,2,1
2024-02-26,PH0056,5.5215,0.0,2384.3747,0.0,393.1031,0,2,1
2024-02-27,PH0056,0.0,0.0,0.0,0.0,393.1031,1,2,1
2024-02-28,PH0056,7.2351,0.0,3169.2979,0.0,385.868,2,2,1
2024-02-29,PH0056,17.0417,0.0,7130.963,0.0,368.8263,3,2,1
2024-03-01,PH0056,4.0386,0.0,1726.5516,0.0,364.7877,4,3,1
2024-03-02,PH0056,0.0,0.0,0.0,0.0,364.7877,5,3,1
2024-03-03,PH0056,0.0,0.0,0.0,0.0,364.7877,6,3,1
2024-03-04,PH0056,24.3317,0.0,9915.321,0.0,340.456,0,3,1
2024-03-05,PH0056,20.654,0.0,9557.5745,0.0,319.802,1,3,1
2024-03-06,PH0056,5.6258,0.0,2341.0056,0.0,314.1762,2,3,1
2024-03-07,PH0056,6.677,0.0,2774.9285,0.0,307.4992,3,3,1
2024-03-08,PH0056,0.0,0.0,0.0,0.0,307.4992,4,3,1
2024-03-09,PH0056,0.0,0.0,0.0,0.0,307.4992,5,3,1
2024-03-10,PH0056,0.0,0.0,0.0,0.0,307.4992,6,3,1
2024-03-11,PH0056,17.7089,0.0,8146.2764,0.0,289.7903,0,3,1
2024-03-12,PH0056,0.0,0.0,0.0,0.0,289.7903,1,3,1
2024-03-13,PH0056,0.189,0.0,81.3404,0.0,289.6013,2,3,1
2024-03-14,PH0056,24.5518,0.0,11138.5821,0.0,265.0495,3,3,1
2024-03-15,PH0056,0.0,0.0,0.0,0.0,265.0495,4,3,1
2024-03-16,PH0056,0.7094,0.0,308.4594,0.0,264.3401,5,3,1
2024-03-17,PH0056,0.0,0.0,0.0,0.0,264.3401,6,3,1
2024-03-18,PH0056,5.5059,0.0,2452.8504,0.0,258.8342,0,3,1
2024-03-19,PH0056,8.1669,0.0,3574.9584,0.0,250.6673,1,3,1
2024-03-20,PH0056,0.0,0.0,0.0,0.0,250.6673,2,3,1
2024-03-21,PH0056,3.9366,0.0,1645.4126,0.0,246.7307,3,3,1
2024-03-22,PH0056,2.9152,0.0,1251.3688,0.0,243.8155,4,3,1
2024-03-23,PH0056,5.5049,0.0,2320.1645,0.0,238.3106,5,3,1
2024-03-24,PH0056,0.0,0.0,0.0,0.0,238.3106,6,3,1
2024-03-25,PH0056,8.1564,0.0,3551.6669,0.0,230.1542,0,3,1
2024-03-26,PH0056,0.0,0.0,0.0,0.0,230.1542,1,3,1
2024-03-27,PH0056,0.0,0.0,0.0,0.0,230.1542,2,3,1
2024-03-28,PH0056,0.0,0.0,0.0,0.0,230.1542,3,3,1
2024-03-29,PH0056,0.0,0.0,0.0,0.0,230.1542,4,3,1
2024-03-30,PH0056,17.7304,0.0,7441.0074,0.0,212.4238,5,3,1
2024-03-31,PH0056,0.0,0.0,0.0,0.0,212.4238,6,3,1
2024-04-01,PH0056,19.9045,0.0,8738.5353,0.0,192.5193,0,4,2
2024-04-02,PH0056,0.0,0.0,0.0,0.0,192.5193,1,4,2
2024-04-03,PH0056,6.5415,0.0,2644.3916,0.0,185.9778,2,4,2
2024-04-04,PH0056,17.1183,0.0,7282.6024,0.0,168.8595,3,4,2
2024-04-05,PH0056,24.0483,0.0,9764.829,0.0,144.8112,4,4,2
2024-04-06,PH0056,0.6396,0.0,290.2157,0.0,144.1716,5,4,2
2024-04-07,PH0056,0.0,0.0,0.0,0.0,144.1716,6,4,2
2024-04-08,PH0056,13.5145,0.0,5484.4976,0.0,130.6571,0,4,2
2024-04-09,PH0056,0.0,0.0,0.0,0.0,130.6571,1,4,2
2024-04-10,PH0056,12.1596,0.0,5305.6615,0.0,118.4975,2,4,2
2024-04-11,PH0056,0.0,0.0,0.0,0.0,118.4975,3,4,2
2024-04-12,PH0056,3.9022,0.0,1581.3435,0.0,114.5953,4,4,2
2024-04-13,PH0056,3.8478,0.0,1759.8641,0.0,110.7475,5,4,2
2024-04-14,PH0056,0.0,0.0,0.0,0.0,110.7475,6,4,2
2024-04-15,PH0056,19.4024,0.0,8800.9791,0.0,91.3451,0,4,2
2024-04-16,PH0056,6.3698,0.0,2799.9864,0.0,84.9753,1,4,2
2024-04-17,PH0056,0.0,0.0,0.0,0.0,84.9753,2,4,2
2024-04-18,PH0056,17.2095,0.0,7697.2363,0.0,67.7658,3,4,2
2024-04-19,PH0056,0.0,0.0,0.0,0.0,67.7658,4,4,2
2024-04-20,PH0056,6.0773,0.0,2692.5259,0.0,61.6885,5,4,2
2024-04-21,PH0056,0.0,0.0,0.0,0.0,61.6885,6,4,2
2024-04-22,PH0056,15.7364,0.0,6503.3631,0.0,45.9521,0,4,2
2024-04-23,PH0056,0.0,0.0,0.0,0.0,45.9521,1,4,2
2024-04-24,PH0056,8.3306,0.0,3501.5569,0.0,37.6215,2,4,2
2024-04-25,PH0056,0.8061,0.0,349.7877,0.0,36.8154,3,4,2
2024-04-26,PH0056,4.9755,0.0,2185.4744,0.0,31.8399,4,4,2
2024-04-27,PH0056,14.1633,0.0,6437.7892,0.0,17.6766,5,4,2
2024-04-28,PH0056,2.0313,0.0,844.5116,0.0,15.6453,6,4,2
2024-04-29,PH0056,0.0,411.0,0.0,169278.2412,426.6453,0,4,2
2024-04-30,PH0056,0.0,0.0,0.0,0.0,426.6453,1,4,2
2024-05-01,PH0056,4.2722,0.0,1766.2659,0.0,422.3731,2,5,2
2024-05-02,PH0056,0.0,0.0,0.0,0.0,422.3731,3,5,2
2024-05-03,PH0056,0.0,0.0,0.0,0.0,422.3731,4,5,2
2024-05-04,PH0056,21.3083,0.0,8808.1331,0.0,401.0648,5,5,2
2024-05-05,PH0056,0.0,0.0,0.0,0.0,401.0648,6,5,2
2024-05-06,PH0056,5.7943,0.0,2503.4853,0.0,395.2705,0,5,2
2024-05-07,PH0056,0.0,0.0,0.0,0.0,395.2705,1,5,2
2024-05-08,PH0056,10.6997,0.0,4772.6953,0.0,384.5708,2,5,2
2024-05-09,PH0056,0.0,0.0,0.0,0.0,384.5708,3,5,2
2024-05-10,PH0056,13.4177,0.0,5718.0884,0.0,371.1531,4,5,2
2024-05-11,PH0056,22.8489,0.0,9806.428,0.0,348.3042,5,5,2
2024-05-12,PH0056,0.0,0.0,0.0,0.0,348.3042,6,5,2
2024-05-13,PH0056,12.348,0.0,5463.4146,0.0,335.9562,0,5,2
2024-05-14,PH0056,9.3156,0.0,4268.8458,0.0,326.6406,1,5,2
2024-05-15,PH0056,0.0,0.0,0.0,0.0,326.6406,2,5,2
2024-05-16,PH0056,6.7961,0.0,0.0,0.0,319.8445,3,5,2
2024-05-17,PH0056,28.2477,0.0,12701.5444,0.0,291.5968,4,5,2
2024-05-18,PH0056,18.5284,0.0,8101.4762,0.0,273.0684,5,5,2
2024-05-19,PH0056,0.0,0.0,0.0,0.0,273.0684,6,5,2
2024-05-20,PH0056,0.7385,0.0,323.146,0.0,272.3299,0,5,2
2024-05-21,PH0056,0.0,0.0,0.0,0.0,272.3299,1,5,2
2024-05-22,PH0056,19.1738,0.0,8087.8271,0.0,253.1561,2,5,2
2024-05-23,PH0056,9.8036,0.0,4441.4739,0.0,243.3525,3,5,2
2024-05-24,PH0056,21.66,0.0,9254.0942,0.0,221.6925,4,5,2
2024-05-25,PH0056,0.0,0.0,0.0,0.0,221.6925,5,5,2
2024-05-26,PH0056,0.0,0.0,0.0,0.0,221.6925,6,5,2
2024-05-27,PH0056,0.0,0.0,0.0,0.0,221.6925,0,5,2
2024-05-28,PH0056,0.0,0.0,0.0,0.0,221.6925,1,5,2
2024-05-29,PH0056,4.2394,0.0,1907.8826,0.0,217.4531,2,5,2
2024-05-30,PH0056,29.8938,0.0,13484.0768,0.0,187.5593,3,5,2
2024-05-31,PH0056,0.0,0.0,0.0,0.0,187.5593,4,5,2
2024-06-01,PH0056,0.0,0.0,0.0,0.0,187.5593,5,6,2
2024-06-02,PH0056,17.2088,0.0,7657.9676,0.0,170.3505,6,6,2
2024-06-03,PH0056,0.0,0.0,0.0,0.0,170.3505,0,6,2
2024-06-04,PH0056,2.6373,0.0,1136.0655,0.0,167.7132,1,6,2
2024-06-05,PH0056,23.4845,0.0,9753.8432,0.0,144.2287,2,6,2
2024-06-06,PH0056,0.0,0.0,0.0,0.0,144.2287,3,6,2
2024-06-07,PH0056,9.948,0.0,4571.6203,0.0,134.2807,4,6,2
2024-06-08,PH0056,0.0,0.0,0.0,0.0,134.2807,5,6,2
2024-06-09,PH0056,0.0,0.0,0.0,0.0,134.2807,6,6,2
2024-06-10,PH0056,3.6199,0.0,1493.9639,0.0,130.6608,0,6,2
2024-06-11,PH0056,17.1878,0.0,7501.0962,0.0,113.473,1,6,2
2024-06-12,PH0056,1.8434,0.0,829.0607,0.0,111.6296,2,6,2
2024-06-13,PH0056,21.1176,0.0,8614.6441,0.0,90.512,3,6,2
2024-06-14,PH0056,13.7185,0.0,5793.7725,0.0,76.7935,4,6,2
2024-06-15,PH0056,0.0,0.0,0.0,0.0,76.7935,5,6,2
2024-06-16,PH0056,0.0,0.0,0.0,0.0,76.7935,6,6,2
2024-06-17,PH0056,5.5167,0.0,2524.7431,0.0,71.2768,0,6,2
2024-06-18,PH0056,0.0,0.0,0.0,0.0,71.2768,1,6,2
2024-06-19,PH0056,9.2726,0.0,4226.5114,0.0,62.0042,2,6,2
2024-06-20,PH0056,0.0,0.0,0.0,0.0,62.0042,3,6,2
2024-06-21,PH0056,10.5136,0.0,4441.4735,0.0,51.4906,4,6,2
2024-06-22,PH0056,18.8414,0.0,8416.1745,0.0,32.6492,5,6,2
2024-06-23,PH0056,1.6273,0.0,687.3823,0.0,31.0219,6,6,2
2024-06-24,PH0056,0.0,0.0,0.0,0.0,31.0219,0,6,2
2024-06-25,PH0056,0.0,0.0,0.0,0.0,31.0219,1,6,2
2024-06-26,PH0056,0.0,0.0,0.0,0.0,31.0219,2,6,2
2024-06-27,PH0056,17.1378,0.0,6914.2523,0.0,13.8841,3,6,2
2024-06-28,PH0056,13.8841,0.0,5805.8794,0.0,0.0,4,6,2
2024-06-29,PH0056,4.9762,431.0,2172.9458,187853.2895,426.0238,5,6,2
2024-06-30,PH0056,0.0,0.0,0.0,0.0,426.0238,6,6,2
2024-07-01,PH0056,3.9935,0.0,1678.762,0.0,422.0303,0,7,3
2024-07-02,PH0056,0.0,0.0,0.0,0.0,422.0303,1,7,3
2024-07-03,PH0056,2.1855,0.0,934.6413,0.0,419.8448,2,7,3
2024-07-04,PH0056,0.0,0.0,0.0,0.0,419.8448,3,7,3
2024-07-05,PH0056,0.0,0.0,0.0,0.0,419.8448,4,7,3
2024-07-06,PH0056,0.0,0.0,0.0,0.0,419.8448,5,7,3
2024-07-07,PH0056,0.0,0.0,0.0,0.0,419.8448,6,7,3
2024-07-08,PH0056,19.4633,0.0,8863.9566,0.0,400.3815,0,7,3
2024-07-09,PH0056,7.6973,0.0,3120.4084,0.0,392.6842,1,7,3
2024-07-10,PH0056,22.0974,0.0,9230.3514,0.0,370.5868,2,7,3
2024-07-11,PH0056,14.029,0.0,6374.3623,0.0,356.5578,3,7,3
2024-07-12,PH0056,0.0,0.0,0.0,0.0,356.5578,4,7,3
2024-07-13,PH0056,2.7964,0.0,1167.6189,0.0,353.7614,5,7,3
2024-07-14,PH0056,0.0,0.0,0.0,0.0,353.7614,6,7,3
2024-07-15,PH0056,9.6731,0.0,4377.2074,0.0,344.0883,0,7,3
2024-07-16,PH0056,19.0703,0.0,8237.8585,0.0,325.018,1,7,3
2024-07-17,PH0056,15.9595,0.0,7193.9058,0.0,309.0585,2,7,3
2024-07-18,PH0056,0.0,0.0,0.0,0.0,309.0585,3,7,3
2024-07-19,PH0056,16.9006,0.0,7642.5274,0.0,292.1579,4,7,3
2024-07-20,PH0056,10.5009,0.0,4766.4205,0.0,281.657,5,7,3
2024-07-21,PH0056,0.0,0.0,0.0,0.0,281.657,6,7,3
2024-07-22,PH0056,0.0,0.0,0.0,0.0,281.657,0,7,3
2024-07-23,PH0056,0.0,0.0,0.0,0.0,281.657,1,7,3
2024-07-24,PH0056,0.0,0.0,0.0,0.0,281.657,2,7,3
2024-07-25,PH0056,22.1723,0.0,10220.2108,0.0,259.4847,3,7,3
2024-07-26,PH0056,0.0,0.0,0.0,0.0,259.4847,4,7,3
2024-07-27,PH0056,19.2196,0.0,8386.9241,0.0,240.2651,5,7,3
2024-07-28,PH0056,0.0,0.0,0.0,0.0,240.2651,6,7,3
2024-07-29,PH0056,15.9248,0.0,0.0,0.0,224.3403,0,7,3
2024-07-30,PH0056,4.4711,0.0,1915.6781,0.0,219.8692,1,7,3
2024-07-31,PH0056,11.123,0.0,5012.8436,0.0,208.7462,2,7,3
2024-08-01,PH0056,0.0,0.0,0.0,0.0,208.7462,3,8,3
2024-08-02,PH0056,0.0,0.0,0.0,0.0,208.7462,4,8,3
2024-08-03,PH0056,0.0,0.0,0.0,0.0,208.7462,5,8,3
2024-08-04,PH0056,0.0,0.0,0.0,0.0,208.7462,6,8,3
2024-08-05,PH0056,9.0072,0.0,3986.5129,0.0,199.739,0,8,3
2024-08-06,PH0056,0.0,0.0,0.0,0.0,199.739,1,8,3
2024-08-07,PH0056,13.6121,0.0,5609.7043,0.0,186.1269,2,8,3
2024-08-08,PH0056,14.4674,0.0,6446.251,0.0,171.6595,3,8,3
2024-08-09,PH0056,0.0,0.0,0.0,0.0,171.6595,4,8,3
2024-08-10,PH0056,13.0259,0.0,5680.0531,0.0,158.6336,5,8,3
2024-08-11,PH0056,0.0,0.0,0.0,0.0,158.6336,6,8,3
2024-08-12,PH0056,0.0,0.0,0.0,0.0,158.6336,0,8,3
2024-08-13,PH0056,0.0,0.0,0.0,0.0,158.6336,1,8,3
2024-08-14,PH0056,2.1599,0.0,889.4524,0.0,156.4737,2,8,3
2024-08-15,PH0056,0.0,0.0,0.0,0.0,156.4737,3,8,3
2024-08-16,PH0056,4.9307,0.0,2170.2935,0.0,151.543,4,8,3
2024-08-17,PH0056,21.4682,0.0,9098.8694,0.0,130.0748,5,8,3
2024-08-18,PH0056,0.0,0.0,0.0,0.0,130.0748,6,8,3
2024-08-19,PH0056,4.3468,0.0,1926.9938,0.0,125.728,0,8,3
2024-08-20,PH0056,0.7025,0.0,311.5013,0.0,125.0255,1,8,3
2024-08-21,PH0056,16.9255,0.0,7063.9133,0.0,108.1,2,8,3
2024-08-22,PH0056,0.0,0.0,0.0,0.0,108.1,3,8,3
2024-08-23,PH0056,30.4469,0.0,13093.3971,0.0,77.6531,4,8,3
2024-08-24,PH0056,8.5846,0.0,3759.3852,0.0,69.0685,5,8,3
2024-08-25,PH0056,0.0,0.0,0.0,0.0,69.0685,6,8,3
2024-08-26,PH0056,22.5369,0.0,9580.0102,0.0,46.5316,0,8,3
2024-08-27,PH0056,0.0,0.0,0.0,0.0,46.5316,1,8,3
2024-08-28,PH0056,19.6858,0.0,8946.6488,0.0,26.8458,2,8,3
2024-08-29,PH0056,0.0,0.0,0.0,0.0,26.8458,3,8,3
2024-08-30,PH0056,1.4899,0.0,632.6001,0.0,25.3559,4,8,3
2024-08-31,PH0056,4.1054,0.0,0.0,0.0,21.2505,5,8,3
2024-09-01,PH0056,0.0,0.0,0.0,0.0,21.2505,6,9,3
2024-09-02,PH0056,20.471,0.0,9481.2747,0.0,0.7795,0,9,3
2024-09-03,PH0056,0.0,0.0,0.0,0.0,0.7795,1,9,3
2024-09-04,PH0056,0.0,0.0,0.0,0.0,0.7795,2,9,3
2024-09-05,PH0056,0.7795,0.0,314.619,0.0,0.0,3,9,3
2024-09-06,PH0056,0.0,0.0,0.0,0.0,0.0,4,9,3
2024-09-07,PH0056,0.0,0.0,0.0,0.0,0.0,5,9,3
2024-09-08,PH0056,0.0,0.0,0.0,0.0,0.0,6,9,3
2024-09-09,PH0056,0.0,0.0,0.0,0.0,0.0,0,9,3
2024-09-10,PH0056,0.0,0.0,0.0,0.0,0.0,1,9,3
2024-09-11,PH0056,0.0,0.0,0.0,0.0,0.0,2,9,3
2024-09-12,PH0056,0.0,0.0,0.0,0.0,0.0,3,9,3
2024-09-13,PH0056,0.0,0.0,0.0,0.0,0.0,4,9,3
2024-09-14,PH0056,0.0,0.0,0.0,0.0,0.0,5,9,3
2024-09-15,PH0056,0.0,0.0,0.0,0.0,0.0,6,9,3
2024-09-16,PH0056,0.0,0.0,0.0,0.0,0.0,0,9,3
2024-09-17,PH0056,13.5502,498.0,5525.8732,225228.9162,484.4498,1,9,3
2024-09-18,PH0056,9.7633,0.0,0.0,0.0,474.6865,2,9,3
2024-09-19,PH0056,16.5446,0.0,6855.8043,0.0,458.1419,3,9,3
2024-09-20,PH0056,13.6339,0.0,6071.5002,0.0,444.508,4,9,3
2024-09-21,PH0056,0.0,0.0,0.0,0.0,444.508,5,9,3
2024-09-22,PH0056,0.0,0.0,0.0,0.0,444.508,6,9,3
2024-09-23,PH0056,8.8773,0.0,3896.0064,0.0,435.6307,0,9,3
2024-09-24,PH0056,1.1275,0.0,493.7438,0.0,434.5032,1,9,3
2024-09-25,PH0056,0.0,0.0,0.0,0.0,434.5032,2,9,3
2024-09-26,PH0056,15.5427,0.0,7007.4605,0.0,418.9605,3,9,3
2024-09-27,PH0056,0.0,0.0,0.0,0.0,418.9605,4,9,3
2024-09-28,PH0056,11.379,0.0,4858.6873,0.0,407.5815,5,9,3
2024-09-29,PH0056,0.0,0.0,0.0,0.0,407.5815,6,9,3
2024-09-30,PH0056,18.0822,0.0,7402.708,0.0,389.4993,0,9,3
2024-10-01,PH0056,0.0,0.0,0.0,0.0,389.4993,1,10,4
2024-10-02,PH0056,0.0,0.0,0.0,0.0,389.4993,2,10,4
2024-10-03,PH0056,9.3345,0.0,4078.987,0.0,380.1648,3,10,4
2024-10-04,PH0056,0.0,0.0,0.0,0.0,380.1648,4,10,4
2024-10-05,PH0056,0.0,0.0,0.0,0.0,380.1648,5,10,4
2024-10-06,PH0056,0.0,0.0,0.0,0.0,380.1648,6,10,4
2024-10-07,PH0056,10.124,0.0,4273.066,0.0,370.0408,0,10,4
2024-10-08,PH0056,15.4409,0.0,6568.6639,0.0,354.5999,1,10,4
2024-10-09,PH0056,24.7249,0.0,10005.5168,0.0,329.875,2,10,4
2024-10-10,PH0056,3.99,0.0,1659.8484,0.0,325.885,3,10,4
2024-10-11,PH0056,0.0,0.0,0.0,0.0,325.885,4,10,4
2024-10-12,PH0056,9.267,0.0,3840.9991,0.0,316.618,5,10,4
2024-10-13,PH0056,7.7924,0.0,3525.5428,0.0,308.8256,6,10,4
2024-10-14,PH0056,1.1227,0.0,472.9744,0.0,307.7029,0,10,4
2024-10-15,PH0056,5.1981,0.0,2263.8214,0.0,302.5048,1,10,4
2024-10-16,PH0056,0.0,0.0,0.0,0.0,302.5048,2,10,4
2024-10-17,PH0056,16.0011,0.0,7250.7721,0.0,286.5037,3,10,4
2024-10-18,PH0056,8.6395,0.0,3594.8795,0.0,277.8642,4,10,4
2024-10-19,PH0056,2.7092,0.0,1201.541,0.0,275.155,5,10,4
2024-10-20,PH0056,0.0,0.0,0.0,0.0,275.155,6,10,4
2024-10-21,PH0056,13.8356,0.0,0.0,0.0,261.3194,0,10,4
2024-10-22,PH0056,0.0,0.0,0.0,0.0,261.3194,1,10,4
2024-10-23,PH0056,14.0252,0.0,5954.0971,0.0,247.2942,2,10,4
2024-10-24,PH0056,2.9487,0.0,1222.2305,0.0,244.3455,3,10,4
2024-10-25,PH0056,0.0,0.0,0.0,0.0,244.3455,4,10,4
2024-10-26,PH0056,28.485,0.0,12559.2245,0.0,215.8605,5,10,4
2024-10-27,PH0056,0.0,0.0,0.0,0.0,215.8605,6,10,4
2024-10-28,PH0056,0.0,0.0,0.0,0.0,215.8605,0,10,4
2024-10-29,PH0056,0.0,0.0,0.0,0.0,215.8605,1,10,4
2024-10-30,PH0056,1.9502,0.0,788.3662,0.0,213.9103,2,10,4
2024-10-31,PH0056,17.5824,0.0,7788.6709,0.0,196.3279,3,10,4
2024-11-01,PH0056,18.312,0.0,8176.1304,0.0,178.0159,4,11,4
2024-11-02,PH0056,22.9883,0.0,10168.7274,0.0,155.0276,5,11,4
2024-11-03,PH0056,0.0,0.0,0.0,0.0,155.0276,6,11,4
2024-11-04,PH0056,8.3308,0.0,3811.8475,0.0,146.6968,0,11,4
2024-11-05,PH0056,0.0,0.0,0.0,0.0,146.6968,1,11,4
2024-11-06,PH0056,0.0,0.0,0.0,0.0,146.6968,2,11,4
2024-11-07,PH0056,22.6881,0.0,0.0,0.0,124.0087,3,11,4
2024-11-08,PH0056,0.0,0.0,0.0,0.0,124.0087,4,11,4
2024-11-09,PH0056,13.9926,0.0,5724.2411,0.0,110.0161,5,11,4
2024-11-10,PH0056,0.0,0.0,0.0,0.0,110.0161,6,11,4
2024-11-11,PH0056,24.7936,0.0,11076.3499,0.0,85.2225,0,11,4
2024-11-12,PH0056,0.0,0.0,0.0,0.0,85.2225,1,11,4
2024-11-13,PH0056,26.2106,0.0,10718.4605,0.0,59.0119,2,11,4
2024-11-14,PH0056,15.3704,0.0,7061.5045,0.0,43.6415,3,11,4
2024-11-15,PH0056,9.0627,0.0,4114.7331,0.0,34.5788,4,11,4
2024-11-16,PH0056,0.0,0.0,0.0,0.0,34.5788,5,11,4
2024-11-17,PH0056,0.0,0.0,0.0,0.0,34.5788,6,11,4
2024-11-18,PH0056,2.2397,0.0,926.9449,0.0,32.3391,0,11,4
2024-11-19,PH0056,0.0,0.0,0.0,0.0,32.3391,1,11,4
2024-11-20,PH0056,0.0,0.0,0.0,0.0,32.3391,2,11,4
2024-11-21,PH0056,0.6819,417.0,309.4663,173093.2389,448.6572,3,11,4
2024-11-22,PH0056,14.1144,0.0,5837.6241,0.0,434.5428,4,11,4
2024-11-23,PH0056,0.0,0.0,0.0,0.0,434.5428,5,11,4
2024-11-24,PH0056,0.0,0.0,0.0,0.0,434.5428,6,11,4
2024-11-25,PH0056,18.335,0.0,8204.2304,0.0,416.2078,0,11,4
2024-11-26,PH0056,20.0309,0.0,8546.3898,0.0,396.1769,1,11,4
2024-11-27,PH0056,0.0,0.0,0.0,0.0,396.1769,2,11,4
2024-11-28,PH0056,2.0039,0.0,881.9765,0.0,394.173,3,11,4
2024-11-29,PH0056,19.8147,0.0,8665.5489,0.0,374.3583,4,11,4
2024-11-30,PH0056,28.0151,0.0,12263.9882,0.0,346.3432,5,11,4
2024-12-01,PH0056,0.0,0.0,0.0,0.0,346.3432,6,12,4
2024-12-02,PH0056,10.5829,0.0,4632.9777,0.0,335.7603,0,12,4
2024-12-03,PH0056,3.4827,0.0,1508.4869,0.0,332.2776,1,12,4
2024-12-04,PH0056,0.0,0.0,0.0,0.0,332.2776,2,12,4
2024-12-05,PH0056,11.3749,0.0,4982.5349,0.0,320.9027,3,12,4
