ds,AR_Ref,AR_Design,FA_CodeFamille,FA_Intitule,y,StockFinal,jour_semaine,mois,trimestre,annee,is_weekend,is_fin_mois,is_debut_mois
2026-06-07,PH0101,Nitrofurantoïne 100mg,ANTIB,Antibiotiques,0.0,311.1188,6,6,2,2026,1,0,0
2026-06-08,PH0101,Nitrofurantoïne 100mg,ANTIB,Antibiotiques,2.9131,308.2057,0,6,2,2026,0,0,0
2026-06-09,PH0101,Nitrofurantoïne 100mg,ANTIB,Antibiotiques,5.8172,302.3885,1,6,2,2026,0,0,0
2026-06-10,PH0101,Nitrofurantoïne 100mg,ANTIB,Antibiotiques,7.5189,294.8696,2,6,2,2026,0,0,0
2024-01-01,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,4.1635,1036.8365,0,1,1,2024,0,0,1
2024-01-02,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,3.2425,1033.594,1,1,1,2024,0,0,1
2024-01-03,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,2.839,1030.755,2,1,1,2024,0,0,1
2024-01-04,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,4.8309,1025.9241,3,1,1,2024,0,0,1
2024-01-05,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,9.2126,1016.7115,4,1,1,2024,0,0,1
2024-01-06,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,1.6985,1015.013,5,1,1,2024,1,0,0
2024-01-07,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,0.0,1015.013,6,1,1,2024,1,0,0
2024-01-08,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,5.6141,1009.3989,0,1,1,2024,0,0,0
2024-01-09,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,8.1546,1001.2443,1,1,1,2024,0,0,0
2024-01-10,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,5.0481,996.1962,2,1,1,2024,0,0,0
2024-01-11,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,1.9288,994.2674,3,1,1,2024,0,0,0
2024-01-12,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,0.0,994.2674,4,1,1,2024,0,0,0
2024-01-13,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,1.8946,992.3728,5,1,1,2024,1,0,0
2024-01-14,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,0.0,992.3728,6,1,1,2024,1,0,0
2024-01-15,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,4.7259,987.6469,0,1,1,2024,0,0,0
2024-01-16,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,2.129,985.5179,1,1,1,2024,0,0,0
2024-01-17,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,2.7653,982.7526,2,1,1,2024,0,0,0
2024-01-18,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,7.1387,975.6139,3,1,1,2024,0,0,0
2024-01-19,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,6.4754,969.1385,4,1,1,2024,0,0,0
2024-01-20,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,3.1471,965.9914,5,1,1,2024,1,0,0
2024-01-21,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,0.0,965.9914,6,1,1,2024,1,0,0
2024-01-22,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,2.6125,963.3789,0,1,1,2024,0,0,0
2024-01-23,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,5.6815,957.6974,1,1,1,2024,0,0,0
2024-01-24,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,3.8921,953.8053,2,1,1,2024,0,0,0
2024-01-25,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,4.2914,949.5139,3,1,1,2024,0,1,0
2024-01-26,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,7.4568,942.0571,4,1,1,2024,0,1,0
2024-01-27,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,3.6109,938.4462,5,1,1,2024,1,1,0
2024-01-28,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,2.6885,935.7577,6,1,1,2024,1,1,0
2024-01-29,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,3.3576,932.4001,0,1,1,2024,0,1,0
2024-01-30,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,1.9494,930.4507,1,1,1,2024,0,1,0
2024-01-31,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,1.9553,928.4954,2,1,1,2024,0,1,0
2024-02-01,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,6.152,922.3434,3,2,1,2024,0,0,1
2024-02-02,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,3.569,918.7744,4,2,1,2024,0,0,1
2024-02-03,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,2.0594,916.715,5,2,1,2024,1,0,1
2024-02-04,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,0.0,916.715,6,2,1,2024,1,0,1
2024-02-05,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,2.6485,914.0665,0,2,1,2024,0,0,1
2024-02-06,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,2.3222,911.7443,1,2,1,2024,0,0,0
2024-02-07,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,5.2421,906.5022,2,2,1,2024,0,0,0
2024-02-08,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,2.3188,904.1834,3,2,1,2024,0,0,0
2024-02-09,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,0.0,904.1834,4,2,1,2024,0,0,0
2024-02-10,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,1.5793,902.6041,5,2,1,2024,1,0,0
2024-02-11,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,0.0,902.6041,6,2,1,2024,1,0,0
2024-02-12,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,3.8682,898.7359,0,2,1,2024,0,0,0
2024-02-13,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,5.801,892.9349,1,2,1,2024,0,0,0
2024-02-14,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,7.5377,885.3972,2,2,1,2024,0,0,0
2024-02-15,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,7.0768,878.3204,3,2,1,2024,0,0,0
2024-02-16,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,6.355,871.9654,4,2,1,2024,0,0,0
2024-02-17,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,4.7832,867.1822,5,2,1,2024,1,0,0
2024-02-18,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,0.0,867.1822,6,2,1,2024,1,0,0
2024-02-19,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,2.7131,864.4691,0,2,1,2024,0,0,0
2024-02-20,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,1.7903,862.6788,1,2,1,2024,0,0,0
2024-02-21,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,6.3713,856.3075,2,2,1,2024,0,0,0
2024-02-22,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,6.6962,849.6113,3,2,1,2024,0,0,0
2024-02-23,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,5.1155,844.4958,4,2,1,2024,0,0,0
2024-02-24,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,7.0185,837.4773,5,2,1,2024,1,0,0
2024-02-25,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,0.0,837.4773,6,2,1,2024,1,1,0
2024-02-26,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,4.1182,833.3591,0,2,1,2024,0,1,0
2024-02-27,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,2.7962,830.5629,1,2,1,2024,0,1,0
2024-02-28,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,2.5403,828.0226,2,2,1,2024,0,1,0
2024-02-29,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,2.9017,825.1209,3,2,1,2024,0,1,0
2024-03-01,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,5.5913,819.5296,4,3,1,2024,0,0,1
2024-03-02,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,1.7888,817.7408,5,3,1,2024,1,0,1
2024-03-03,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,3.5375,814.2033,6,3,1,2024,1,0,1
2024-03-04,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,3.9434,810.2599,0,3,1,2024,0,0,1
2024-03-05,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,2.2757,807.9842,1,3,1,2024,0,0,1
2024-03-06,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,1.5705,806.4137,2,3,1,2024,0,0,0
2024-03-07,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,5.6625,800.7512,3,3,1,2024,0,0,0
2024-03-08,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,4.4049,796.3463,4,3,1,2024,0,0,0
2024-03-09,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,5.9263,790.42,5,3,1,2024,1,0,0
2024-03-10,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,0.0,790.42,6,3,1,2024,1,0,0
2024-03-11,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,5.1489,785.2711,0,3,1,2024,0,0,0
2024-03-12,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,3.4847,781.7864,1,3,1,2024,0,0,0
2024-03-13,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,3.6968,778.0896,2,3,1,2024,0,0,0
2024-03-14,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,2.6654,775.4242,3,3,1,2024,0,0,0
2024-03-15,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,5.1761,770.2481,4,3,1,2024,0,0,0
2024-03-16,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,4.285,765.9631,5,3,1,2024,1,0,0
2024-03-17,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,0.0,765.9631,6,3,1,2024,1,0,0
2024-03-18,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,1.0594,764.9037,0,3,1,2024,0,0,0
2024-03-19,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,5.1118,759.7919,1,3,1,2024,0,0,0
2024-03-20,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,5.1845,754.6074,2,3,1,2024,0,0,0
2024-03-21,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,7.5391,747.0683,3,3,1,2024,0,0,0
2024-03-22,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,0.0,747.0683,4,3,1,2024,0,0,0
2024-03-23,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,1.579,745.4893,5,3,1,2024,1,0,0
2024-03-24,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,6.0304,739.4589,6,3,1,2024,1,0,0
2024-03-25,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,3.8783,735.5806,0,3,1,2024,0,1,0
2024-03-26,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,3.9676,731.613,1,3,1,2024,0,1,0
2024-03-27,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,6.6606,724.9524,2,3,1,2024,0,1,0
2024-03-28,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,5.726,719.2264,3,3,1,2024,0,1,0
2024-03-29,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,5.2102,714.0162,4,3,1,2024,0,1,0
2024-03-30,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,7.9115,706.1047,5,3,1,2024,1,1,0
2024-03-31,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,0.0,706.1047,6,3,1,2024,1,1,0
2024-04-01,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,7.5265,698.5782,0,4,2,2024,0,0,1
2024-04-02,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,2.1503,696.4279,1,4,2,2024,0,0,1
2024-04-03,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,5.737,690.6909,2,4,2,2024,0,0,1
2024-04-04,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,7.8175,682.8734,3,4,2,2024,0,0,1
2024-04-05,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,2.2069,680.6665,4,4,2,2024,0,0,1
2024-04-06,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,6.8539,673.8126,5,4,2,2024,1,0,0
2024-04-07,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,4.2996,669.513,6,4,2,2024,1,0,0
2024-04-08,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,7.0859,662.4271,0,4,2,2024,0,0,0
2024-04-09,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,3.2305,659.1966,1,4,2,2024,0,0,0
2024-04-10,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,7.3112,651.8854,2,4,2,2024,0,0,0
2024-04-11,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,1.1285,650.7569,3,4,2,2024,0,0,0
2024-04-12,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,9.0968,641.6601,4,4,2,2024,0,0,0
2024-04-13,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,1.5779,640.0822,5,4,2,2024,1,0,0
2024-04-14,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,0.0,640.0822,6,4,2,2024,1,0,0
2024-04-15,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,3.232,636.8502,0,4,2,2024,0,0,0
2024-04-16,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,4.829,632.0212,1,4,2,2024,0,0,0
2024-04-17,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,2.1782,629.843,2,4,2,2024,0,0,0
2024-04-18,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,3.2096,626.6334,3,4,2,2024,0,0,0
2024-04-19,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,3.5668,623.0666,4,4,2,2024,0,0,0
2024-04-20,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,7.4528,615.6138,5,4,2,2024,1,0,0
2024-04-21,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,7.2039,608.4099,6,4,2,2024,1,0,0
2024-04-22,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,1.9357,606.4742,0,4,2,2024,0,0,0
2024-04-23,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,4.2456,602.2286,1,4,2,2024,0,0,0
2024-04-24,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,9.0417,593.1869,2,4,2,2024,0,0,0
2024-04-25,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,3.7371,589.4498,3,4,2,2024,0,1,0
2024-04-26,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,2.6614,586.7884,4,4,2,2024,0,1,0
2024-04-27,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,2.7861,584.0023,5,4,2,2024,1,1,0
2024-04-28,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,8.6072,575.3951,6,4,2,2024,1,1,0
2024-04-29,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,2.6623,572.7328,0,4,2,2024,0,1,0
2024-04-30,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,3.8385,568.8943,1,4,2,2024,0,1,0
2024-05-01,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,4.2434,564.6509,2,5,2,2024,0,0,1
2024-05-02,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,1.3894,563.2615,3,5,2,2024,0,0,1
2024-05-03,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,3.4254,559.8361,4,5,2,2024,0,0,1
2024-05-04,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,1.4107,558.4254,5,5,2,2024,1,0,1
2024-05-05,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,0.0,558.4254,6,5,2,2024,1,0,1
2024-05-06,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,1.7565,556.6689,0,5,2,2024,0,0,0
2024-05-07,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,3.7021,552.9668,1,5,2,2024,0,0,0
2024-05-08,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,6.2765,546.6903,2,5,2,2024,0,0,0
2024-05-09,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,4.0246,542.6657,3,5,2,2024,0,0,0
2024-05-10,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,6.7011,535.9646,4,5,2,2024,0,0,0
2024-05-11,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,3.6398,532.3248,5,5,2,2024,1,0,0
2024-05-12,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,0.0,532.3248,6,5,2,2024,1,0,0
2024-05-13,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,3.8265,528.4983,0,5,2,2024,0,0,0
2024-05-14,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,5.1148,523.3835,1,5,2,2024,0,0,0
2024-05-15,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,3.3812,520.0023,2,5,2,2024,0,0,0
2024-05-16,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,2.1047,517.8976,3,5,2,2024,0,0,0
2024-05-17,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,3.2612,514.6364,4,5,2,2024,0,0,0
2024-05-18,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,5.9028,508.7336,5,5,2,2024,1,0,0
2024-05-19,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,0.0,508.7336,6,5,2,2024,1,0,0
2024-05-20,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,2.8015,505.9321,0,5,2,2024,0,0,0
2024-05-21,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,6.3945,499.5376,1,5,2,2024,0,0,0
2024-05-22,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,2.6825,496.8551,2,5,2,2024,0,0,0
2024-05-23,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,1.7349,495.1202,3,5,2,2024,0,0,0
2024-05-24,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,3.1575,491.9627,4,5,2,2024,0,0,0
2024-05-25,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,2.2631,489.6996,5,5,2,2024,1,1,0
2024-05-26,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,0.0,489.6996,6,5,2,2024,1,1,0
2024-05-27,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,5.8886,483.811,0,5,2,2024,0,1,0
2024-05-28,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,1.3678,482.4432,1,5,2,2024,0,1,0
2024-05-29,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,1.0742,481.369,2,5,2,2024,0,1,0
2024-05-30,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,3.776,477.593,3,5,2,2024,0,1,0
2024-05-31,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,9.974,467.619,4,5,2,2024,0,1,0
2024-06-01,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,3.4323,464.1867,5,6,2,2024,1,0,1
2024-06-02,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,0.0,464.1867,6,6,2,2024,1,0,1
2024-06-03,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,2.4995,461.6872,0,6,2,2024,0,0,1
2024-06-04,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,2.8902,458.797,1,6,2,2024,0,0,1
2024-06-05,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,4.2037,454.5933,2,6,2,2024,0,0,1
2024-06-06,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,1.1557,453.4376,3,6,2,2024,0,0,0
2024-06-07,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,5.9235,447.5141,4,6,2,2024,0,0,0
2024-06-08,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,8.7132,438.8009,5,6,2,2024,1,0,0
2024-06-09,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,0.0,438.8009,6,6,2,2024,1,0,0
2024-06-10,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,6.6043,432.1966,0,6,2,2024,0,0,0
2024-06-11,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,9.3081,422.8885,1,6,2,2024,0,0,0
2024-06-12,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,8.6105,414.278,2,6,2,2024,0,0,0
2024-06-13,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,4.2486,410.0294,3,6,2,2024,0,0,0
2024-06-14,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,3.9784,406.051,4,6,2,2024,0,0,0
2024-06-15,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,2.1508,403.9002,5,6,2,2024,1,0,0
2024-06-16,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,0.0,403.9002,6,6,2,2024,1,0,0
2024-06-17,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,1.7893,402.1109,0,6,2,2024,0,0,0
2024-06-18,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,5.68,396.4309,1,6,2,2024,0,0,0
2024-06-19,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,2.2181,394.2128,2,6,2,2024,0,0,0
2024-06-20,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,2.8734,391.3394,3,6,2,2024,0,0,0
2024-06-21,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,8.3279,383.0115,4,6,2,2024,0,0,0
2024-06-22,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,10.1813,372.8302,5,6,2,2024,1,0,0
2024-06-23,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,4.9994,367.8308,6,6,2,2024,1,0,0
2024-06-24,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,7.2899,360.5409,0,6,2,2024,0,0,0
2024-06-25,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,6.0091,354.5318,1,6,2,2024,0,1,0
2024-06-26,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,1.7315,352.8003,2,6,2,2024,0,1,0
2024-06-27,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,8.3243,344.476,3,6,2,2024,0,1,0
2024-06-28,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,7.4919,336.9841,4,6,2,2024,0,1,0
2024-06-29,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,4.9092,332.0749,5,6,2,2024,1,1,0
2024-06-30,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,0.0,332.0749,6,6,2,2024,1,1,0
2024-07-01,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,1.04,331.0349,0,7,3,2024,0,0,1
2024-07-02,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,4.6833,326.3516,1,7,3,2024,0,0,1
2024-07-03,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,5.8451,320.5065,2,7,3,2024,0,0,1
2024-07-04,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,5.1961,315.3104,3,7,3,2024,0,0,1
2024-07-05,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,2.5996,312.7108,4,7,3,2024,0,0,1
2024-07-06,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,6.2077,306.5031,5,7,3,2024,1,0,0
2024-07-07,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,0.0,306.5031,6,7,3,2024,1,0,0
2024-07-08,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,6.5059,299.9972,0,7,3,2024,0,0,0
2024-07-09,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,1.9851,298.0121,1,7,3,2024,0,0,0
2024-07-10,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,2.5182,295.4939,2,7,3,2024,0,0,0
2024-07-11,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,5.936,289.5579,3,7,3,2024,0,0,0
2024-07-12,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,2.5717,286.9862,4,7,3,2024,0,0,0
2024-07-13,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,3.713,283.2732,5,7,3,2024,1,0,0
2024-07-14,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,1.527,281.7462,6,7,3,2024,1,0,0
2024-07-15,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,7.6736,274.0726,0,7,3,2024,0,0,0
2024-07-16,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,5.6458,268.4268,1,7,3,2024,0,0,0
2024-07-17,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,1.3372,267.0896,2,7,3,2024,0,0,0
2024-07-18,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,3.8444,263.2452,3,7,3,2024,0,0,0
2024-07-19,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,5.4589,257.7863,4,7,3,2024,0,0,0
2024-07-20,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,1.7713,256.015,5,7,3,2024,1,0,0
2024-07-21,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,0.0,256.015,6,7,3,2024,1,0,0
2024-07-22,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,4.8309,251.1841,0,7,3,2024,0,0,0
2024-07-23,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,2.3214,248.8627,1,7,3,2024,0,0,0
2024-07-24,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,3.6769,245.1858,2,7,3,2024,0,0,0
2024-07-25,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,6.0658,239.12,3,7,3,2024,0,1,0
2024-07-26,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,4.8856,234.2344,4,7,3,2024,0,1,0
2024-07-27,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,8.3253,225.9091,5,7,3,2024,1,1,0
2024-07-28,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,0.0,225.9091,6,7,3,2024,1,1,0
2024-07-29,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,3.6325,222.2766,0,7,3,2024,0,1,0
2024-07-30,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,8.8432,213.4334,1,7,3,2024,0,1,0
2024-07-31,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,2.89,210.5434,2,7,3,2024,0,1,0
2024-08-01,PH0102,Fosfomycine 3g Sachet,ANALG,Analgésiques,1.9973,208.5461,3,8,3,2024,0,0,1
